event_source_concept_id,target_concept_id
30990-6,1204
30991-4,1204
30992-2,1204
30993-0,1204
30994-8,1204
30995-5,1204
30996-3,1204
30997-1,1204
30998-9,1204
30999-7,1204
31000-3,1204
31001-1,1204
31002-9,1205
31003-7,1201
31004-5,1201
31005-2,1201
31006-0,1202
31007-8,1202
31008-6,1202
31009-4,1202
31010-2,1202
31011-0,1205
31017-7,1828
3102-1,1500
31022-7,286
31025-0,659
31026-8,659
31027-6,4117
31028-4,4117
3103-9,647
31033-4,4117
31036-7,270
31037-5,270
31038-3,270
31039-1,270
31040-9,270
31041-7,270
31042-5,270
31043-3,270
31045-8,593
3105-4,1500
3106-2,1500
31072-2,390
31074-8,1103
31075-5,3337
31078-9,1204
31084-7,659
31087-0,662
31091-2,1651
31092-0,1651
31093-8,1651
31094-6,1651
31095-3,1651
31096-1,1651
31097-9,1651
31098-7,1651
31099-5,1651
311-1,270
31102-7,190
31103-5,1112
31104-3,1112
31105-0,1112
31106-8,1112
31107-6,1112
31108-4,1112
31109-2,1112
31110-0,1112
31111-8,1109
31112-6,1109
31113-4,1103
31119-1,1103
3112-0,638
31120-9,1103
31122-5,1103
31123-3,1103
31124-1,1103
31125-8,1103
31126-6,1103
31127-4,1103
31128-2,1103
31129-0,1103
3113-8,638
31135-7,659
31137-3,659
31138-1,270
31139-9,270
31140-7,270
31141-5,270
31142-3,270
31143-1,270
31155-5,1301
31156-3,1120
31157-1,999
31161-3,1201
31176-1,1801
31179-5,4117
31182-9,1662
31185-2,163
31186-0,163
3119-5,991
312-9,270
3120-3,991
31201-7,388
31203-3,466
31209-0,1800
3122-9,467
31224-9,4362
3123-7,467
3124-5,467
3125-2,774
3126-0,745
31280-1,4347
31299-1,1308
313-7,277
31300-7,1308
31301-5,1308
31302-3,1308
31303-1,1308
31304-9,1308
31305-6,3309
31306-4,3309
31307-2,3309
31369-2,1719
31418-7,3786
31423-7,1459
31487-2,4718
315-2,270
31561-4,1460
31563-0,1456
31588-7,1457
316-0,270
3162-5,1622
31625-7,1456
31626-5,1456
31627-3,1456
31628-1,1456
3163-3,1622
31630-7,79
31631-5,76
31632-3,76
3164-1,1622
3165-8,1622
3166-6,1635
3167-4,221
31672-9,1204
3168-2,220
31693-5,1456
317-8,277
3171-6,1622
31711-5,4205
31727-1,5292
31728-9,5292
3174-0,189
3175-7,188
31753-7,5204
31755-2,5204
31758-6,4317
3176-5,189
31765-1,5204
3177-3,188
31779-2,5204
31798-2,4273
3180-7,1460
3181-5,1460
3182-3,1460
3185-6,1019
3186-4,179
31867-5,4214
31868-3,5235
3187-2,179
3188-0,179
319-4,270
3193-0,1015
31936-8,5209
31938-4,5205
3194-8,1028
31941-8,5209
3195-5,1028
31967-3,5209
31974-9,1204
31976-4,1204
31978-0,5204
3198-9,1016
31986-3,5209
3199-7,1016
31992-1,463
31999-6,219
32-3,270
320-2,270
3200-3,1016
32000-2,468
32001-0,5204
32008-5,638
32009-3,476
3201-1,1028
32014-3,5201
32015-0,477
32017-6,1114
32020-0,991
32022-6,992
32023-4,780
32024-2,2012
32026-7,5209
32031-7,1460
32032-5,1460
32033-3,1460
3204-5,1019
32040-8,4246
32041-6,1457
32043-2,638
32047-3,24
32048-1,663
32049-9,672
3205-2,1019
32051-5,672
32054-9,672
32057-2,672
3206-0,1018
32065-5,667
32066-3,667
3207-8,1018
32072-1,668
32074-7,668
32075-4,668
32083-8,663
3209-4,178
321-0,277
3210-2,178
32102-6,668
32104-2,672
32105-9,662
32108-3,672
3211-0,178
32111-7,672
32112-5,668
32113-3,668
3212-8,178
32120-8,668
32121-6,668
32122-4,7317
32123-2,4004
32128-1,1662
32129-9,662
32133-1,530
32136-4,668
32140-6,2109
32145-5,2009
32150-5,2009
32158-8,5204
32160-4,1680
32163-8,5231
32164-6,5231
32166-1,7402
32167-9,5201
32169-5,991
32174-5,2007
32175-2,219
32176-0,219
32177-8,5202
32179-4,638
3218-5,1017
32183-6,992
32186-9,5203
32187-7,5214
32188-5,5231
32189-3,5231
3219-3,1017
32190-1,5231
3220-1,1028
32200-8,1104
32206-5,1125
32207-3,1104
32208-1,1104
3221-9,1028
32210-7,635
32211-5,1630
32215-6,1207
32216-4,638
32218-0,1827
32220-6,1472
32229-7,991
32248-7,991
3226-8,180
3227-6,180
32286-7,4125
32291-7,620
32295-8,679
32296-6,991
32298-2,1511
323-6,270
32300-6,999
32301-4,321
32302-2,321
3232-6,181
32324-6,1521
32325-3,565
3233-4,181
32344-4,1500
32353-5,4004
32354-3,999
32355-0,5222
32358-4,1616
32359-2,412
32372-5,270
32373-3,270
32374-1,270
32375-8,269
32376-6,270
32377-4,270
32378-2,271
32379-0,271
32381-6,270
32383-2,270
32384-0,270
324-4,270
3244-1,175
32493-9,1103
32497-0,1103
32499-6,1103
325-1,277
32500-1,1103
32502-7,1103
32503-5,1103
32504-3,1103
32507-6,1103
32508-4,1103
3251-6,1021
32510-0,1103
3252-4,1021
32524-1,1103
32525-8,1103
32526-6,1103
32527-4,1103
32528-2,1122
32529-0,1122
32531-6,1103
32532-4,1122
32534-0,1122
32535-7,1122
32536-5,1103
32537-3,1122
32545-6,1630
32546-4,1518
3255-7,174
32552-2,1527
3256-5,1028
32564-7,1103
32570-4,463
32572-0,1205
32573-8,1205
32574-6,1662
32593-6,5222
32603-3,271
32623-1,1104
32625-6,76
32626-4,76
32629-8,1620
32631-4,1102
32634-8,477
32636-3,1800
32638-9,1141
32642-1,1659
32643-9,1659
32646-2,4117
32647-0,4117
32648-8,1662
32649-6,1662
32650-4,1662
32655-3,468
3266-4,1024
32660-3,1657
32666-0,1302
3267-2,1024
32671-0,5204
32673-6,1526
32675-1,4227
32677-7,1455
32680-1,219
32681-9,1114
32682-7,1114
32683-5,1114
32684-3,186
32689-2,4230
32690-0,991
32699-1,5219
327-7,270
3270-6,186
32700-7,5219
32701-5,5207
32709-8,5231
3271-4,186
32710-6,5201
32712-2,1128
32716-3,1457
32718-9,76
32719-7,76
32720-5,76
32723-9,4358
32724-7,267
32728-8,614
32729-6,614
3273-0,186
32730-4,1572
32731-2,1572
32732-0,1572
32733-8,1572
32734-6,635
32735-3,635
32736-1,635
32737-9,635
32738-7,693
32739-5,693
3274-8,186
32740-3,693
32741-1,693
32761-9,5222
32762-7,5222
32763-5,5222
32764-3,5222
32765-0,5222
32766-8,267
32771-8,999
32772-6,1103
32773-4,1103
32776-7,221
32777-5,5207
32778-3,1104
32786-6,1487
32789-0,70
32790-8,3744
32791-6,3713
328-5,270
32807-0,5230
32808-8,5230
32809-6,5230
32810-4,5230
32811-2,5230
32819-5,5207
3282-1,1020
32822-9,5230
32823-7,5230
32827-8,390
32828-6,1716
32829-4,1716
32830-2,1716
32831-0,3744
3285-4,1460
3286-2,1460
32862-5,1112
32863-3,1112
3287-0,1460
3288-8,1028
3289-6,1014
329-3,277
3294-6,1678
3295-3,1678
3296-1,1662
3298-7,1661
32997-9,1054
32998-7,1829
33-1,270
33002-7,1205
33003-5,1205
33004-3,1204
33005-0,1204
33007-6,1123
33010-0,1204
33011-8,1204
33012-6,1204
33013-4,1204
33014-2,1204
33015-9,1204
33016-7,1659
33019-1,219
33020-9,2009
33021-7,2009
33029-0,1103
33031-6,2009
33038-1,5204
33039-9,280
33042-3,1620
33044-9,1104
33051-4,221
33052-2,221
33057-1,1110
3306-8,1660
33060-5,1662
33062-1,1146
3307-6,1659
331-9,270
3312-6,1662
3313-4,662
3319-1,1651
332-7,270
33202-3,1103
33208-0,1103
3321-7,1651
33210-6,1822
33215-5,1104
33216-3,1104
33219-7,219
33221-3,5201
33223-9,219
33224-7,219
33225-4,219
33226-2,219
33227-0,219
33228-8,5201
33229-6,5201
33230-4,5201
33231-2,5201
33232-0,5201
33233-8,2009
33234-6,2009
33235-3,2009
33236-1,2009
33237-9,2009
33238-7,2009
33239-5,2009
33240-3,2009
33241-1,2009
33242-9,5201
33243-7,5201
33247-8,1635
33250-2,1103
33253-6,1453
33254-4,999
33255-1,1104
33256-9,1104
33260-1,1803
33261-9,1803
33271-8,5219
33280-9,659
3329-0,1659
333-5,277
3330-8,1678
3331-6,1678
33313-8,1452
33314-6,1452
33318-7,76
3332-4,1663
3333-2,1665
33332-8,270
33333-6,270
33334-4,270
33336-9,1431
33338-5,667
33339-3,662
3334-0,663
33341-9,5201
33342-7,219
33346-8,476
33347-6,455
3335-7,1665
33350-0,659
33352-6,2007
33358-3,1572
33363-3,1104
33364-1,1104
33365-8,5231
33368-2,1511
3337-3,1672
3338-1,1673
3339-9,672
33393-0,219
3340-7,1663
33407-8,691
3341-5,1665
3342-3,663
3343-1,665
33459-9,1431
33460-7,1456
33462-3,3785
33463-1,4711
33467-2,1817
33470-6,1319
33471-4,1508
33490-4,1508
33491-2,1508
33492-0,1508
33493-8,1508
33494-6,1508
33495-3,1508
33496-1,1508
335-0,270
33508-3,390
3351-4,659
33514-1,1635
33516-6,1109
33518-2,1011
33519-0,1011
3352-2,659
33520-8,1011
33521-6,1011
33522-4,1011
33523-2,1011
33524-0,175
33527-3,659
33528-1,1011
33529-9,1011
33530-7,1011
33531-5,1011
33532-3,1011
33533-1,1011
33550-5,1011
33551-3,1011
33552-1,1011
33553-9,1011
33554-7,1011
33558-8,407
33560-4,662
33561-2,659
33564-6,1457
33567-9,1457
33569-5,1457
33571-1,1457
33577-8,1452
33582-8,1103
33586-9,1103
33588-5,1460
33589-3,1460
33592-7,1103
33593-5,1120
33595-0,1103
33596-8,1103
336-8,270
33601-6,1103
3361-3,1678
33610-7,1457
33611-5,1460
33612-3,1460
33613-1,1457
33614-9,779
33617-2,1103
33630-5,805
33644-6,1151
33647-9,1572
33652-9,1103
3366-2,1678
33660-2,392
33663-6,1103
33664-4,1103
33668-5,1630
33669-3,1630
33670-1,1011
33671-9,1011
33672-7,1011
33674-3,1011
33678-4,5291
33683-4,1333
33684-2,1333
33687-5,5291
33688-3,5291
33689-1,1334
33694-1,5292
33695-8,5292
33696-6,238
33697-4,5291
33699-0,5222
337-6,277
3370-4,1673
33700-6,5222
33701-4,238
33702-2,238
33703-0,238
33704-8,238
33705-5,238
3371-2,673
33714-7,1333
33715-4,1333
33762-6,1821
33763-4,1821
3377-9,672
33773-3,41
33774-1,41
33781-6,1808
33783-2,1821
33784-0,219
33785-7,1104
33786-5,1104
33797-2,991
33798-0,627
33799-8,1455
33802-0,1104
33803-8,1104
33804-6,219
33805-3,1576
33808-7,783
3381-1,1659
33825-1,219
3383-7,659
33830-1,1104
33831-9,1104
33834-3,1104
33835-0,1104
33839-2,1104
3384-5,659
33840-0,1104
33841-8,1104
33842-6,1104
33843-4,478
33844-2,478
33848-3,1104
33849-1,1104
33850-9,1106
33855-8,1104
33856-6,1104
33857-4,1104
33858-2,7423
33861-6,219
33862-4,219
33879-8,1620
33888-9,182
33889-7,182
3389-4,1667
33890-5,182
33891-3,182
33892-1,182
33893-9,906
33898-8,1601
33899-6,1601
339-2,270
3390-2,667
33913-5,999
3392-8,1659
33920-0,1149
33922-6,967
33928-3,4117
33930-9,1020
33933-3,968
33935-8,1827
33936-6,990
3394-4,659
33949-9,2006
33950-7,2012
33951-5,2005
33952-3,1183
33953-1,1183
33954-9,1183
33955-6,1054
33957-2,1104
33959-8,7307
3396-9,1659
33960-6,1183
33977-0,1149
3398-5,659
33982-0,1204
33984-6,1017
33990-3,1104
34-9,277
340-0,270
3405-8,1662
3406-6,662
341-8,277
3413-2,1659
34143-8,1181
3415-7,659
34151-1,1103
34157-8,1149
3416-5,659
34162-8,3785
34163-6,999
34165-1,1104
3417-3,1672
34173-5,219
34174-3,219
34176-8,663
34179-2,1752
3418-1,1673
34187-5,1454
3419-9,672
34196-6,1149
34197-4,1659
34198-2,1659
34199-0,1104
3420-7,1672
34201-4,4227
34204-8,461
34205-5,461
34206-3,461
34207-1,455
34208-9,455
34209-7,455
3421-5,672
34210-5,455
34211-3,455
34212-1,455
34213-9,455
34214-7,455
34215-4,455
34216-2,455
34217-0,455
34218-8,461
34219-6,461
3422-3,1658
34222-0,455
34223-8,455
34231-1,463
34235-2,1511
3424-9,1658
34241-0,455
34242-8,455
34243-6,455
34250-1,1204
34253-5,756
34260-0,468
34261-8,468
34262-6,477
34266-7,2013
34271-7,7310
34272-5,7310
34273-3,2008
34274-1,991
34275-8,991
34277-4,991
34278-2,991
34279-0,455
34280-8,455
34281-6,455
34282-4,455
34283-2,455
34286-5,1801
34287-3,1801
34291-5,1801
343-4,270
34301-2,455
34302-0,455
34303-8,455
34305-3,1662
34312-9,2007
34314-5,638
34319-4,777
3432-2,325
34325-1,566
34327-7,566
34329-3,666
34330-1,567
34331-9,567
34332-7,1662
34335-0,1519
34336-8,1519
34339-2,477
34340-0,991
34341-8,1665
34347-5,477
34348-3,477
34349-1,2013
34350-9,2013
34352-5,638
34353-3,638
34354-1,629
34358-2,455
34359-0,455
3436-3,659
34366-5,2004
34369-9,1319
34370-7,1319
34371-5,1319
34372-3,1319
34375-6,1323
34376-4,4362
34383-0,4360
34384-8,991
34385-5,622
3439-7,659
34392-1,1202
34393-9,1202
34394-7,1202
34395-4,1202
34396-2,455
34397-0,1662
344-2,270
3440-5,659
34405-1,1665
34410-1,6349
34414-3,1665
34415-0,1665
34417-6,1123
34419-2,1109
34420-0,1109
34425-9,1204
34427-5,1659
34428-3,1204
34429-1,1204
34430-9,1204
34431-7,1319
34432-5,1319
34434-1,472
34440-8,1620
34442-4,1601
34445-7,5231
34446-5,5231
34464-8,1151
34465-5,1151
34468-9,5207
34473-9,1104
34474-7,1151
34475-4,1103
34477-0,1155
345-9,277
34520-7,999
34524-9,1104
34525-6,1116
34533-0,5201
3456-1,1667
3457-9,1662
34571-0,1127
34572-8,1127
3458-7,667
3459-5,662
34602-3,1149
34603-1,1149
34604-9,1149
34612-2,1630
34614-8,79
34615-5,1102
34621-3,1472
34629-6,657
34634-6,1103
34635-3,1664
34641-1,1572
34657-7,75
34660-1,1120
34670-0,7402
34696-5,70
347-5,270
34700-5,805
34702-1,5222
34703-9,4124
34704-7,4124
34705-4,999
34709-6,5209
3471-0,1662
34710-4,5203
34712-0,5207
34713-8,5207
34716-1,3249
34717-9,3249
3472-8,662
34726-0,218
34728-6,999
3473-6,662
34738-5,1149
34743-5,1117
348-3,270
3485-0,1657
3487-6,1662
34882-1,534
349-1,277
34907-6,578
34909-2,476
3491-8,1665
34910-0,1104
34911-8,1104
34912-6,1104
34913-4,1104
34916-7,1104
34917-5,1104
34918-3,1104
34919-1,1104
3492-6,665
34921-7,1104
34922-5,1104
34923-3,1104
34924-1,1104
34925-8,1104
34926-6,1104
34929-0,1103
3493-4,1665
34930-8,1103
34931-6,1103
34932-4,1103
34933-2,1103
34934-0,1103
34935-7,1103
34936-5,1103
3494-2,1669
34958-9,5231
34959-7,1102
34961-3,1146
34962-1,1103
34963-9,1103
34964-7,1112
34965-4,1112
34966-2,1112
34967-0,1112
34968-8,1112
34977-9,160
3498-3,1662
34988-6,5231
34990-2,5231
34992-8,1104
34993-6,1104
35026-4,5231
35027-2,5231
35029-8,1104
35035-5,5231
35039-7,1104
35049-6,5231
35050-4,1104
35058-7,1104
3506-3,1659
35060-3,218
35061-1,218
35062-9,218
35063-7,5231
35071-0,5231
35072-8,5231
35073-6,5231
35074-4,5231
35076-9,5231
3508-9,659
35081-9,1104
35082-7,1104
35097-5,5231
351-7,270
35106-4,1665
35107-2,1662
35108-0,1665
35110-6,1678
35111-4,1678
35113-0,4117
35115-5,1662
35117-1,1662
35120-5,1665
35121-3,1665
35125-4,1120
35126-2,1120
35127-0,1120
352-5,270
3520-4,1054
3522-0,1054
35269-0,1331
35271-6,4317
35273-2,1740
35275-7,1770
35276-5,1768
35279-9,1463
3528-7,1659
35280-7,1828
35281-5,1431
35282-3,1431
35285-6,1828
353-3,277
3530-3,659
35305-2,1431
3531-1,1665
3532-9,1663
3533-7,663
35331-8,1671
35332-6,1104
35333-4,1457
35334-2,7310
3534-5,665
3535-2,1665
35352-4,4101
3536-0,1665
3537-8,1668
35373-0,1011
35384-7,727
35416-7,4331
35417-5,4230
35418-3,4230
35419-1,4230
35420-9,4230
35421-7,4230
35422-5,4230
35423-3,4230
35424-1,4230
35425-8,4230
35426-6,4230
35427-4,4230
35428-2,4230
35429-0,4230
3543-6,1659
35430-8,4230
35431-6,4230
35432-4,4230
35433-2,4230
35434-0,4230
3545-1,659
35451-4,4230
35452-2,390
35468-8,1103
3547-7,659
3548-5,1668
3549-3,1667
355-8,270
3550-1,667
3551-9,1668
3552-7,1668
35559-4,1572
35564-4,390
35565-1,390
35568-5,614
35570-1,776
3559-2,327
35591-7,593
35592-5,593
35593-3,407
35594-1,407
35595-8,1661
35596-6,335
35597-4,1660
35598-2,1673
35599-0,325
356-6,270
3560-0,327
35600-6,1662
35601-4,1662
35602-2,1665
35603-0,1669
35605-5,1662
35606-3,1665
35607-1,1668
35609-7,1665
3561-8,327
35610-5,1665
35611-3,1662
35612-1,1665
35614-7,1659
35615-4,1676
35616-2,1662
35617-0,1659
35618-8,1659
35621-2,1665
35622-0,1668
35623-8,1665
35624-6,1665
35626-1,1659
35627-9,1665
35629-5,1662
35630-3,1673
35631-1,1674
35632-9,332
35634-5,1672
35635-2,1662
35636-0,1665
35640-2,1103
35641-0,1103
35644-4,477
35646-9,7310
35648-5,1804
35649-3,1659
3565-9,659
35652-7,5231
35653-5,1103
35654-3,627
3566-7,659
35664-2,534
35668-3,1651
35669-1,1651
35670-9,1651
35672-5,1601
357-4,277
35700-4,1661
35708-7,635
35738-4,777
35741-8,7318
35745-9,1630
35754-1,270
35755-8,270
35756-6,270
35757-4,270
35758-2,270
35759-0,270
3576-6,1675
35760-8,270
35761-6,270
35762-4,270
35763-2,270
35764-0,270
35765-7,270
35766-5,270
35767-3,270
35768-1,270
35769-9,270
35770-7,270
35771-5,270
35772-3,270
35773-1,270
35774-9,270
35775-6,270
35776-4,270
35777-2,270
35778-0,270
35779-8,270
3578-2,1663
35780-6,270
35781-4,270
35782-2,270
35783-0,270
35784-8,270
35785-5,270
35786-3,270
35787-1,270
35788-9,270
35789-7,270
3579-0,1665
35790-5,270
35791-3,270
35792-1,270
35793-9,270
35794-7,270
35795-4,270
35796-2,270
35797-0,270
35798-8,270
35799-6,270
3580-8,663
35800-2,270
35801-0,270
35802-8,270
35803-6,270
35804-4,270
35805-1,270
35806-9,270
35807-7,270
35808-5,270
35809-3,270
3581-6,665
35810-1,270
35811-9,270
35812-7,270
35813-5,270
35814-3,270
35815-0,270
35816-8,270
35817-6,270
35818-4,270
35819-2,270
3582-4,1665
35820-0,270
35821-8,270
35822-6,270
35823-4,270
35825-9,270
35826-7,270
35827-5,270
35828-3,270
35829-1,270
3583-2,1665
35830-9,270
35831-7,270
35832-5,270
35833-3,270
35834-1,270
35835-8,270
35836-6,270
35837-4,270
35838-2,270
35839-0,270
3584-0,1665
35840-8,270
35841-6,270
35842-4,270
35843-2,270
35844-0,270
35845-7,270
35846-5,270
35847-3,270
35848-1,270
35849-9,270
35850-7,270
35851-5,270
35852-3,270
35853-1,270
35854-9,270
35855-6,270
35856-4,270
35857-2,270
35858-0,270
35859-8,270
35860-6,270
35861-4,270
35862-2,5280
35863-0,5280
35872-1,270
35873-9,270
35874-7,270
359-0,270
3591-5,1659
3593-1,659
3595-6,1659
3598-0,662
36-4,270
360-8,270
361-6,277
3616-0,328
3619-4,659
363-2,270
3636-8,1659
3637-6,659
3638-4,1678
364-0,270
3640-0,1662
3641-8,662
3642-6,1657
3643-4,1664
3644-2,1665
3645-9,668
3649-1,662
365-7,277
3650-9,1662
3651-7,662
3652-5,1667
3653-3,1662
3654-1,667
3655-8,662
3663-2,1651
3665-7,1651
3669-9,1662
367-3,270
3670-7,662
3671-5,662
368-1,270
3680-6,1659
3681-4,659
3683-0,1659
3687-1,1659
3689-7,1663
369-9,277
3690-5,1665
36904-1,777
3691-3,663
3692-1,665
3693-9,1665
3694-7,1659
3695-4,7422
3697-0,1652
3698-8,1651
37-2,270
3700-2,1651
3701-0,1659
3704-4,1678
3708-5,662
371-5,270
3714-3,1676
3719-2,557
372-3,270
3721-8,567
3723-4,557
3724-2,1662
3725-9,662
3726-7,662
3727-5,1662
3728-3,1662
3729-1,662
373-1,277
3731-7,1659
3734-1,1664
3735-8,1665
3737-4,668
3738-2,665
3739-0,1662
3740-8,662
3745-7,1659
3747-3,659
3748-1,659
375-6,270
3750-7,1673
3752-3,1662
3753-1,1662
3754-9,662
3755-6,662
376-4,270
377-2,277
3772-1,1659
3774-7,659
3775-4,659
3776-2,1659
3778-8,1659
3780-4,659
379-8,270
3793-7,1655
37987-5,1201
37988-3,1201
37989-1,1201
37991-7,1463
37992-5,1463
37993-3,1455
38-0,277
380-6,270
3804-2,659
3805-9,659
3807-5,1659
3809-1,659
381-4,277
3810-9,659
3815-8,1678
38159-0,671
38160-8,638
38161-6,638
38162-4,638
38163-2,638
38164-0,638
38165-7,638
38166-5,1253
3817-4,1678
38173-1,1301
38174-9,1301
38180-6,4124
38186-3,635
38189-7,635
38190-5,635
38192-1,1511
38193-9,1511
38197-0,5209
38198-8,5209
3821-6,1662
38231-7,1103
38232-5,1103
38233-3,1103
38234-1,1103
38235-8,1103
38237-4,1103
38238-2,1103
38239-0,1103
38240-8,1103
38241-6,1103
38242-4,1103
38255-6,1204
38256-4,5231
38257-2,1106
38259-8,5231
38260-6,5231
3827-3,1659
38273-9,1730
38285-3,5231
383-0,270
3831-5,659
3832-3,659
38354-7,5222
38358-8,1151
38359-6,1151
38360-4,991
38364-6,1662
38367-9,991
38368-7,4347
38372-9,4127
38374-5,4117
38376-0,252
38377-8,252
38379-4,4102
38382-8,4242
38394-3,5201
38395-0,4245
38396-8,4245
38399-2,5231
384-8,270
38402-4,5215
38410-7,1493
38416-4,5231
38417-2,991
38418-0,4347
3842-2,659
38428-9,1659
38436-2,5222
38437-0,1205
38438-8,1204
38442-0,2009
38446-1,468
38457-8,1183
38458-6,5231
38459-4,2009
3846-3,1659
38460-2,5291
38461-0,5291
38462-8,5291
38463-6,5291
38464-4,1204
38465-1,1205
38472-7,461
3848-9,1651
38484-2,991
38492-5,780
38498-2,75
385-5,277
3850-5,1651
38500-5,75
38501-3,75
38502-1,75
38503-9,75
38504-7,1486
38507-0,1500
38508-8,638
38509-6,70
3851-3,659
38511-2,1103
38514-6,1103
38515-3,1103
38518-7,1104
38519-5,1102
38524-5,1113
38525-2,635
38526-0,1622
38527-8,1622
38546-8,1180
38548-4,1180
3858-8,1662
3859-6,662
3861-2,667
3862-0,1665
38627-6,537
3868-7,1665
387-1,270
38705-0,534
3872-9,1665
3873-7,1663
3874-5,663
3875-2,665
3876-0,1665
388-9,270
3886-9,1662
3887-7,662
3889-3,1678
38892-6,1104
38893-4,1662
38897-5,1630
38899-1,1662
389-7,277
38903-1,1630
38908-0,1104
38910-6,1104
38926-2,884
3893-5,1659
38989-0,238
38991-6,1511
38993-2,2009
38994-0,219
38995-7,219
38997-3,1253
390-5,270
3902-4,659
3903-2,659
39081-5,1205
39084-9,1204
39085-6,1204
39086-4,5202
39088-0,1205
39090-6,1205
39091-4,1204
392-1,270
3923-0,1672
3924-8,1673
3925-5,672
3926-3,673
3927-1,1662
3928-9,662
39296-9,3780
39297-7,3780
39298-5,3780
39299-3,3780
393-9,270
39300-9,3780
39301-7,3780
39302-5,3780
39303-3,3780
39304-1,3780
39305-8,3780
39306-6,3780
39308-2,3780
39309-0,3780
39310-8,3780
39311-6,1735
39312-4,1735
39313-2,1735
39314-0,1735
39315-7,1735
39316-5,1735
39317-3,1735
39318-1,1735
39319-9,1735
3934-7,1659
3937-0,659
394-7,277
39458-5,321
39460-1,999
39466-8,999
39469-2,2001
3947-9,1672
39473-4,627
3948-7,1674
39485-8,999
3949-5,672
3950-3,1670
3952-9,1662
3953-7,662
39532-7,777
39533-5,999
39534-3,5291
39536-8,1729
39537-6,1734
3954-5,662
39541-8,5291
39542-6,1205
39543-4,1205
39544-2,967
39545-9,1205
39546-7,1205
39547-5,1205
39548-3,1205
39549-1,1205
39550-9,1204
39551-7,1204
39552-5,1205
39553-3,968
39591-3,665
39592-1,1205
39593-9,1205
39594-7,1205
39595-4,1205
39596-2,1205
39597-0,1205
39598-8,1204
39599-6,1204
396-2,270
39600-2,1204
39601-0,1204
39604-4,1204
39605-1,1204
39607-7,75
39608-5,75
39609-3,1205
3964-4,1659
3966-9,659
3968-5,332
397-0,270
3971-9,1678
3977-6,1662
39771-1,638
39773-7,321
3978-4,1670
39783-6,591
39786-9,7305
39793-5,638
398-8,277
39805-7,1204
3988-3,1662
3989-1,662
3999-0,1665
4-2,270
40-6,270
400-2,270
4000-6,1663
4001-4,663
4002-2,663
4004-8,659
4005-5,659
401-0,270
4014-7,1677
4017-0,1677
40193-5,552
402-8,277
4022-0,1659
4024-6,1660
4026-1,1660
4027-9,1672
4028-7,1672
40286-7,412
4029-5,672
40358-4,663
40370-9,663
40379-0,668
40380-8,662
40389-9,663
40390-7,667
40396-4,638
404-4,270
40403-8,663
40407-9,638
40408-7,638
40411-1,663
40422-8,662
40424-4,1662
40431-9,1112
40432-7,1112
40435-0,280
40436-8,4245
40440-0,5249
40454-1,175
40456-6,1460
40457-4,1460
40466-5,1747
4047-7,335
40470-7,5205
40479-8,4204
40480-6,4204
40482-2,2009
40483-0,2009
40484-8,2009
40485-5,2009
40488-9,2007
4049-3,335
40494-7,1334
40498-8,1334
405-1,270
4050-1,1673
40501-9,4312
4052-7,1662
4053-5,662
40542-3,4717
40544-9,5230
40545-6,1114
40546-4,1114
40547-2,1120
40548-0,1104
40549-8,1114
40550-6,1114
4057-6,1651
40574-6,5231
40575-3,1334
40576-1,1334
40577-9,1334
40584-5,1253
4059-2,1651
40593-6,1011
40594-4,1011
40595-1,1460
40596-9,1460
406-9,277
40604-1,1620
40605-8,1572
40607-4,4362
40608-2,4362
40612-4,1301
40618-1,1823
40620-7,999
40629-8,663
40632-2,614
40635-5,1572
40636-3,1620
40638-9,1620
40639-7,1572
4064-2,1662
40646-2,1104
4065-9,662
40650-4,1104
40651-2,1104
40654-6,1104
40656-1,1126
40657-9,1765
40658-7,1763
40659-5,1762
40661-1,635
40662-9,2004
40663-7,2004
40665-2,1109
40666-0,4717
40667-8,1773
40671-0,221
40672-8,1630
40674-4,4340
40675-1,4340
40677-7,1431
40678-5,1431
40679-3,1250
40680-1,1330
40682-7,5231
40685-0,1616
40687-6,1106
40688-4,1106
40689-2,1106
4069-1,1662
40694-2,968
40697-5,1421
40698-3,5253
40699-1,240
4070-9,662
40713-0,4362
40714-8,4362
40715-5,1104
40716-3,1104
40718-9,1110
40719-7,1104
40720-5,1120
40721-3,1120
40723-9,1024
40724-7,1736
40726-2,3785
40727-0,1740
4073-3,1663
40730-4,1752
40735-3,1755
40739-5,1112
4074-1,1662
40740-3,1112
40741-1,1104
40743-7,1104
40745-2,1126
